family,wind,seed,face,rainfall_mm,adhesion,bound_fraction,coefficient_multiplier,initial_mg_m2,surface_rain_mm,remaining_mg_m2,removed_mg_m2,remaining_percent
tilted,calm,202,front,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,rear,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,0.5,loose_dominated,0.2,0.5,100.0,0.4324100378787879,95.72700044314067,4.272999556859332,95.72700044314065
tilted,calm,202,rear,0.5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,0.5,loose_dominated,0.2,1.0,100.0,0.4324100378787879,91.67760716676712,8.322392833232882,91.67760716676712
tilted,calm,202,rear,0.5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,0.5,loose_dominated,0.2,2.0,100.0,0.4324100378787879,84.20241935650508,15.797580643494925,84.20241935650508
tilted,calm,202,rear,0.5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,0.5,adhered_dominated,0.7,0.5,100.0,0.4324100378787879,98.19526345729828,1.8047365427017183,98.19526345729828
tilted,calm,202,rear,0.5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,0.5,adhered_dominated,0.7,1.0,100.0,0.4324100378787879,96.47504191795984,3.5249580820401576,96.47504191795984
tilted,calm,202,rear,0.5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,0.5,adhered_dominated,0.7,2.0,100.0,0.4324100378787879,93.27042479515076,6.72957520484924,93.27042479515076
tilted,calm,202,rear,0.5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,2,loose_dominated,0.2,0.5,100.0,1.7296401515151516,84.20241935650508,15.797580643494925,84.20241935650508
tilted,calm,202,rear,2,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,2,loose_dominated,0.2,1.0,100.0,1.7296401515151516,71.45021271308264,28.549787286917365,71.45021271308264
tilted,calm,202,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,2,loose_dominated,0.2,2.0,100.0,1.7296401515151516,52.80090498129527,47.19909501870473,52.80090498129527
tilted,calm,202,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,2,adhered_dominated,0.7,0.5,100.0,1.7296401515151516,93.27042479515076,6.72957520484924,93.27042479515076
tilted,calm,202,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,2,adhered_dominated,0.7,1.0,100.0,1.7296401515151516,87.69334368308385,12.306656316916147,87.69334368308385
tilted,calm,202,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,2,adhered_dominated,0.7,2.0,100.0,1.7296401515151516,79.14073955615362,20.85926044384638,79.14073955615362
tilted,calm,202,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,5,loose_dominated,0.2,0.5,100.0,4.324100378787879,66.02364267110825,33.97635732889175,66.02364267110825
tilted,calm,202,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,5,loose_dominated,0.2,1.0,100.0,4.324100378787879,46.03750284910202,53.96249715089798,46.03750284910202
tilted,calm,202,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,5,loose_dominated,0.2,2.0,100.0,4.324100378787879,26.984655942519506,73.01534405748049,26.984655942519506
tilted,calm,202,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,5,adhered_dominated,0.7,0.5,100.0,4.324100378787879,85.26476657390594,14.735233426094055,85.26476657390594
tilted,calm,202,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,5,adhered_dominated,0.7,1.0,100.0,4.324100378787879,75.84008274475734,24.15991725524266,75.84008274475734
tilted,calm,202,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,5,adhered_dominated,0.7,2.0,100.0,4.324100378787879,65.01987964312235,34.98012035687765,65.01987964312235
tilted,calm,202,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,10,loose_dominated,0.2,0.5,100.0,8.648200757575758,46.03750284910202,53.96249715089798,46.03750284910202
tilted,calm,202,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,10,loose_dominated,0.2,1.0,100.0,8.648200757575758,26.984655942519506,73.01534405748049,26.984655942519506
tilted,calm,202,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,10,loose_dominated,0.2,2.0,100.0,8.648200757575758,16.593464167416094,83.4065358325839,16.593464167416094
tilted,calm,202,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,10,adhered_dominated,0.7,0.5,100.0,8.648200757575758,75.84008274475734,24.15991725524266,75.84008274475734
tilted,calm,202,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,10,adhered_dominated,0.7,1.0,100.0,8.648200757575758,65.01987964312235,34.98012035687765,65.01987964312235
tilted,calm,202,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,10,adhered_dominated,0.7,2.0,100.0,8.648200757575758,54.455663202206296,45.544336797793704,54.455663202206296
tilted,calm,202,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,20,loose_dominated,0.2,0.5,100.0,17.296401515151516,26.984655942519506,73.01534405748049,26.984655942519506
tilted,calm,202,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,20,loose_dominated,0.2,1.0,100.0,17.296401515151516,16.593464167416094,83.4065358325839,16.593464167416094
tilted,calm,202,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,20,loose_dominated,0.2,2.0,100.0,17.296401515151516,11.939104654888313,88.06089534511169,11.939104654888313
tilted,calm,202,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,20,adhered_dominated,0.7,0.5,100.0,17.296401515151516,65.01987964312235,34.98012035687765,65.01987964312235
tilted,calm,202,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,20,adhered_dominated,0.7,1.0,100.0,17.296401515151516,54.455663202206296,45.544336797793704,54.455663202206296
tilted,calm,202,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,20,adhered_dominated,0.7,2.0,100.0,17.296401515151516,41.72428824305534,58.27571175694466,41.72428824305534
tilted,calm,202,rear,20,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,40,loose_dominated,0.2,0.5,100.0,34.59280303030303,16.593464167416094,83.4065358325839,16.593464167416094
tilted,calm,202,rear,40,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,40,loose_dominated,0.2,1.0,100.0,34.59280303030303,11.939104654888313,88.06089534511169,11.939104654888313
tilted,calm,202,rear,40,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,40,loose_dominated,0.2,2.0,100.0,34.59280303030303,7.12167917440335,92.87832082559665,7.121679174403351
tilted,calm,202,rear,40,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,40,adhered_dominated,0.7,0.5,100.0,34.59280303030303,54.455663202206296,45.544336797793704,54.455663202206296
tilted,calm,202,rear,40,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,40,adhered_dominated,0.7,1.0,100.0,34.59280303030303,41.72428824305534,58.27571175694466,41.72428824305534
tilted,calm,202,rear,40,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,202,front,40,adhered_dominated,0.7,2.0,100.0,34.59280303030303,24.925845412413278,75.07415458758672,24.925845412413278
tilted,calm,202,rear,40,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,rear,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,rear,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,rear,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,rear,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,rear,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,rear,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0.5,loose_dominated,0.2,0.5,100.0,0.43231964531680445,95.72782010634741,4.272179893652591,95.72782010634741
tilted,calm,203,rear,0.5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0.5,loose_dominated,0.2,1.0,100.0,0.43231964531680445,91.67906597852706,8.320934021472937,91.67906597852706
tilted,calm,203,rear,0.5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0.5,loose_dominated,0.2,2.0,100.0,0.43231964531680445,84.20469880898794,15.795301191012058,84.20469880898794
tilted,calm,203,rear,0.5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0.5,adhered_dominated,0.7,0.5,100.0,0.43231964531680445,98.19561301469803,1.8043869853019743,98.19561301469803
tilted,calm,203,rear,0.5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0.5,adhered_dominated,0.7,1.0,100.0,0.43231964531680445,96.47567262649537,3.524327373504633,96.47567262649537
tilted,calm,203,rear,0.5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,0.5,adhered_dominated,0.7,2.0,100.0,0.43231964531680445,93.2714446425438,6.728555357456202,93.2714446425438
tilted,calm,203,rear,0.5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,2,loose_dominated,0.2,0.5,100.0,1.7292785812672178,84.20469880898794,15.795301191012058,84.20469880898794
tilted,calm,203,rear,2,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,2,loose_dominated,0.2,1.0,100.0,1.7292785812672178,71.45278220375378,28.547217796246215,71.45278220375378
tilted,calm,203,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,2,loose_dominated,0.2,2.0,100.0,1.7292785812672178,52.801321876049045,47.198678123950955,52.801321876049045
tilted,calm,203,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,2,adhered_dominated,0.7,0.5,100.0,1.7292785812672178,93.2714446425438,6.728555357456202,93.2714446425438
tilted,calm,203,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,2,adhered_dominated,0.7,1.0,100.0,1.7292785812672178,87.69462832609813,12.305371673901874,87.69462832609811
tilted,calm,203,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,2,adhered_dominated,0.7,2.0,100.0,1.7292785812672178,79.1415033141772,20.8584966858228,79.1415033141772
tilted,calm,203,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,5,loose_dominated,0.2,0.5,100.0,4.323196453168045,66.02590086460114,33.97409913539886,66.02590086460114
tilted,calm,203,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,5,loose_dominated,0.2,1.0,100.0,4.323196453168045,46.03642471631368,53.96357528368632,46.03642471631369
tilted,calm,203,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,5,loose_dominated,0.2,2.0,100.0,4.323196453168045,26.97864026029905,73.02135973970096,26.97864026029905
tilted,calm,203,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,5,adhered_dominated,0.7,0.5,100.0,4.323196453168045,85.26600913206737,14.733990867932633,85.26600913206738
tilted,calm,203,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,5,adhered_dominated,0.7,1.0,100.0,4.323196453168045,75.84041689236959,24.15958310763041,75.84041689236959
tilted,calm,203,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,5,adhered_dominated,0.7,2.0,100.0,4.323196453168045,65.01890259186426,34.98109740813574,65.01890259186426
tilted,calm,203,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,10,loose_dominated,0.2,0.5,100.0,8.64639290633609,46.03642471631368,53.96357528368632,46.03642471631369
tilted,calm,203,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,10,loose_dominated,0.2,1.0,100.0,8.64639290633609,26.97864026029905,73.02135973970096,26.97864026029905
tilted,calm,203,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,10,loose_dominated,0.2,2.0,100.0,8.64639290633609,16.589533191919326,83.41046680808067,16.589533191919326
tilted,calm,203,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,10,adhered_dominated,0.7,0.5,100.0,8.64639290633609,75.84041689236959,24.15958310763041,75.84041689236959
tilted,calm,203,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,10,adhered_dominated,0.7,1.0,100.0,8.64639290633609,65.01890259186426,34.98109740813574,65.01890259186426
tilted,calm,203,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,10,adhered_dominated,0.7,2.0,100.0,8.64639290633609,54.45606422821681,45.54393577178319,54.45606422821681
tilted,calm,203,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,20,loose_dominated,0.2,0.5,100.0,17.29278581267218,26.97864026029905,73.02135973970096,26.97864026029905
tilted,calm,203,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,20,loose_dominated,0.2,1.0,100.0,17.29278581267218,16.589533191919326,83.41046680808067,16.589533191919326
tilted,calm,203,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,20,loose_dominated,0.2,2.0,100.0,17.29278581267218,11.939273891846339,88.06072610815366,11.939273891846339
tilted,calm,203,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,20,adhered_dominated,0.7,0.5,100.0,17.29278581267218,65.01890259186426,34.98109740813574,65.01890259186426
tilted,calm,203,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,20,adhered_dominated,0.7,1.0,100.0,17.29278581267218,54.45606422821681,45.54393577178319,54.45606422821681
tilted,calm,203,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,20,adhered_dominated,0.7,2.0,100.0,17.29278581267218,41.72608308196068,58.27391691803932,41.72608308196068
tilted,calm,203,rear,20,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,40,loose_dominated,0.2,0.5,100.0,34.58557162534436,16.589533191919326,83.41046680808067,16.589533191919326
tilted,calm,203,rear,40,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,40,loose_dominated,0.2,1.0,100.0,34.58557162534436,11.939273891846339,88.06072610815366,11.939273891846339
tilted,calm,203,rear,40,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,40,loose_dominated,0.2,2.0,100.0,34.58557162534436,7.121426589041948,92.87857341095805,7.121426589041948
tilted,calm,203,rear,40,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,40,adhered_dominated,0.7,0.5,100.0,34.58557162534436,54.45606422821681,45.54393577178319,54.45606422821681
tilted,calm,203,rear,40,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,40,adhered_dominated,0.7,1.0,100.0,34.58557162534436,41.72608308196068,58.27391691803932,41.72608308196068
tilted,calm,203,rear,40,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,calm,203,front,40,adhered_dominated,0.7,2.0,100.0,34.58557162534436,24.92496409614881,75.07503590385119,24.92496409614881
tilted,calm,203,rear,40,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,rear,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,rear,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,rear,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,rear,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,rear,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,rear,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0.5,loose_dominated,0.2,0.5,100.0,0.43264573002754825,95.72478353182474,4.275216468175259,95.72478353182474
tilted,from_east,201,rear,0.5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0.5,loose_dominated,0.2,1.0,100.0,0.43264573002754825,91.67349974314372,8.326500256856278,91.67349974314374
tilted,from_east,201,rear,0.5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0.5,loose_dominated,0.2,2.0,100.0,0.43264573002754825,84.19538293679555,15.804617063204446,84.19538293679555
tilted,from_east,201,rear,0.5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0.5,adhered_dominated,0.7,0.5,100.0,0.43264573002754825,98.19432428280513,1.8056757171948732,98.19432428280511
tilted,from_east,201,rear,0.5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0.5,adhered_dominated,0.7,1.0,100.0,0.43264573002754825,96.47328204313914,3.526717956860864,96.47328204313914
tilted,from_east,201,rear,0.5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,0.5,adhered_dominated,0.7,2.0,100.0,0.43264573002754825,93.26735109488169,6.73264890511831,93.26735109488169
tilted,from_east,201,rear,0.5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,2,loose_dominated,0.2,0.5,100.0,1.730582920110193,84.19538293679555,15.804617063204446,84.19538293679555
tilted,from_east,201,rear,2,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,2,loose_dominated,0.2,1.0,100.0,1.730582920110193,71.43993638555209,28.560063614447913,71.43993638555209
tilted,from_east,201,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,2,loose_dominated,0.2,2.0,100.0,1.730582920110193,52.79023073116938,47.20976926883062,52.79023073116937
tilted,from_east,201,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,2,adhered_dominated,0.7,0.5,100.0,1.730582920110193,93.26735109488169,6.73264890511831,93.26735109488169
tilted,from_east,201,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,2,adhered_dominated,0.7,1.0,100.0,1.730582920110193,87.6886386791865,12.311361320813504,87.6886386791865
tilted,from_east,201,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,2,adhered_dominated,0.7,2.0,100.0,1.730582920110193,79.13509529034296,20.86490470965704,79.13509529034296
tilted,from_east,201,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,5,loose_dominated,0.2,0.5,100.0,4.326457300275482,66.01269949674607,33.987300503253934,66.01269949674607
tilted,from_east,201,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,5,loose_dominated,0.2,1.0,100.0,4.326457300275482,46.02804400324821,53.97195599675179,46.02804400324821
tilted,from_east,201,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,5,loose_dominated,0.2,2.0,100.0,4.326457300275482,26.98209354877472,73.01790645122529,26.98209354877472
tilted,from_east,201,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,5,adhered_dominated,0.7,0.5,100.0,4.326457300275482,85.25960805416108,14.740391945838923,85.25960805416108
tilted,from_east,201,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,5,adhered_dominated,0.7,1.0,100.0,4.326457300275482,75.83452153205872,24.165478467941284,75.83452153205872
tilted,from_east,201,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,5,adhered_dominated,0.7,2.0,100.0,4.326457300275482,65.01525134245554,34.98474865754446,65.01525134245554
tilted,from_east,201,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,10,loose_dominated,0.2,0.5,100.0,8.652914600550965,46.02804400324821,53.97195599675179,46.02804400324821
tilted,from_east,201,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,10,loose_dominated,0.2,1.0,100.0,8.652914600550965,26.98209354877472,73.01790645122529,26.98209354877472
tilted,from_east,201,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,10,loose_dominated,0.2,2.0,100.0,8.652914600550965,16.59307894607385,83.40692105392615,16.59307894607385
tilted,from_east,201,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,10,adhered_dominated,0.7,0.5,100.0,8.652914600550965,75.83452153205872,24.165478467941284,75.83452153205872
tilted,from_east,201,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,10,adhered_dominated,0.7,1.0,100.0,8.652914600550965,65.01525134245554,34.98474865754446,65.01525134245554
tilted,from_east,201,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,10,adhered_dominated,0.7,2.0,100.0,8.652914600550965,54.44945044318835,45.55054955681165,54.44945044318834
tilted,from_east,201,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,20,loose_dominated,0.2,0.5,100.0,17.30582920110193,26.98209354877472,73.01790645122529,26.98209354877472
tilted,from_east,201,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,20,loose_dominated,0.2,1.0,100.0,17.30582920110193,16.59307894607385,83.40692105392615,16.59307894607385
tilted,from_east,201,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,20,loose_dominated,0.2,2.0,100.0,17.30582920110193,11.93656490445137,88.06343509554863,11.93656490445137
tilted,from_east,201,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,20,adhered_dominated,0.7,0.5,100.0,17.30582920110193,65.01525134245554,34.98474865754446,65.01525134245554
tilted,from_east,201,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,20,adhered_dominated,0.7,1.0,100.0,17.30582920110193,54.44945044318835,45.55054955681165,54.44945044318834
tilted,from_east,201,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,20,adhered_dominated,0.7,2.0,100.0,17.30582920110193,41.7151132106781,58.2848867893219,41.7151132106781
tilted,from_east,201,rear,20,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,40,loose_dominated,0.2,0.5,100.0,34.61165840220386,16.59307894607385,83.40692105392615,16.59307894607385
tilted,from_east,201,rear,40,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,40,loose_dominated,0.2,1.0,100.0,34.61165840220386,11.93656490445137,88.06343509554863,11.93656490445137
tilted,from_east,201,rear,40,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,40,loose_dominated,0.2,2.0,100.0,34.61165840220386,7.119400014728308,92.88059998527169,7.119400014728308
tilted,from_east,201,rear,40,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,40,adhered_dominated,0.7,0.5,100.0,34.61165840220386,54.44945044318835,45.55054955681165,54.44945044318834
tilted,from_east,201,rear,40,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,40,adhered_dominated,0.7,1.0,100.0,34.61165840220386,41.7151132106781,58.2848867893219,41.7151132106781
tilted,from_east,201,rear,40,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,201,front,40,adhered_dominated,0.7,2.0,100.0,34.61165840220386,24.91786857644717,75.08213142355282,24.917868576447166
tilted,from_east,201,rear,40,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
tilted,from_east,202,front,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
tilted,from_east,202,rear,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
